Kode Sub Kanca;Sub Kanca;SEGMENT;Kode Kanca;Kanca;Kanwil;Kode Kanwil
4142;UNIT MUNDU CIREBON GUNUNG JATI;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4142;UNIT MUNDU CIREBON GUNUNG JATI;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4142;UNIT MUNDU CIREBON GUNUNG JATI;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4029;UNIT MULYASARI BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4029;UNIT MULYASARI BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4072;UNIT MUKA CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4072;UNIT MUKA CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4338;UNIT MUARA CIASEM PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4338;UNIT MUARA CIASEM PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4338;UNIT MUARA CIASEM PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
768;UNIT MOHAMMAD TOHA BANDUNG SUK;MIKRO;407;KC Bandung Sukarno Hatta;Bandung ;F
768;UNIT MOHAMMAD TOHA BANDUNG SUK;MIKRO;407;KC Bandung Sukarno Hatta;Bandung ;F
768;UNIT MOHAMMAD TOHA BANDUNG SUK;MIKRO;407;KC Bandung Sukarno Hatta;Bandung ;F
768;UNIT MOHAMMAD TOHA BANDUNG SUK;MIKRO;407;KC Bandung Sukarno Hatta;Bandung ;F
7024;UNIT MINAJAYA SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
7024;UNIT MINAJAYA SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4028;UNIT MEKARSARI BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4028;UNIT MEKARSARI BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4436;UNIT MEKARGALIH MAJALAYA;MIKRO;132;KC Majalaya ;Bandung ;F
4291;UNIT MARUYUNG MAJALAYA;MIKRO;132;KC Majalaya ;Bandung ;F
4291;UNIT MARUYUNG MAJALAYA;MIKRO;132;KC Majalaya ;Bandung ;F
4291;UNIT MARUYUNG MAJALAYA;MIKRO;132;KC Majalaya ;Bandung ;F
4291;UNIT MARUYUNG MAJALAYA;MIKRO;132;KC Majalaya ;Bandung ;F
4337;UNIT MARIUK PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4337;UNIT MARIUK PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4337;UNIT MARIUK PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4234;UNIT MARGAMULYA JATIBARANG;MIKRO;165;KC Jatibarang ;Bandung ;F
4234;UNIT MARGAMULYA JATIBARANG;MIKRO;165;KC Jatibarang ;Bandung ;F
4234;UNIT MARGAMULYA JATIBARANG;MIKRO;165;KC Jatibarang ;Bandung ;F
7994;UNIT MARGAJAYA MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
7994;UNIT MARGAJAYA MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
3682;UNIT MARGAHAYU RAYA TIMUR BAND;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
3682;UNIT MARGAHAYU RAYA TIMUR BAND;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
3682;UNIT MARGAHAYU RAYA TIMUR BAND;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
3999;UNIT MARGAHAYU RAYA BARAT BAND;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
3999;UNIT MARGAHAYU RAYA BARAT BAND;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
885;UNIT MARGACINTA BANDUNG SUKARN;MIKRO;407;KC Bandung Sukarno Hatta;Bandung ;F
885;UNIT MARGACINTA BANDUNG SUKARN;MIKRO;407;KC Bandung Sukarno Hatta;Bandung ;F
7236;UNIT MARGA ASIH CIMAHI;MIKRO;137;KC Cimahi ;Bandung ;F
7236;UNIT MARGA ASIH CIMAHI;MIKRO;137;KC Cimahi ;Bandung ;F
7236;UNIT MARGA ASIH CIMAHI;MIKRO;137;KC Cimahi ;Bandung ;F
7236;UNIT MARGA ASIH CIMAHI;MIKRO;137;KC Cimahi ;Bandung ;F
4455;UNIT MANOJAYA TASIK ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4455;UNIT MANOJAYA TASIK ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4455;UNIT MANOJAYA TASIK ;MIKRO;100;KC Tasikmalaya;Bandung ;F
7876;UNIT MANIS PURWAKARTA ;MIKRO;75;KC Purwakarta ;Bandung ;F
7876;UNIT MANIS PURWAKARTA ;MIKRO;75;KC Purwakarta ;Bandung ;F
4363;UNIT MANGUNREJA SINGAPARNA;MIKRO;161;KC Singaparna ;Bandung ;F
4454;UNIT MANGKUBUMI TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4454;UNIT MANGKUBUMI TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4282;UNIT MANDIRANCAN KUNINGAN ;MIKRO;133;KC Kuningan ;Bandung ;F
4282;UNIT MANDIRANCAN KUNINGAN ;MIKRO;133;KC Kuningan ;Bandung ;F
4265;UNIT MANDIRANCAN BARU KUNINGAN;MIKRO;133;KC Kuningan ;Bandung ;F
4265;UNIT MANDIRANCAN BARU KUNINGAN;MIKRO;133;KC Kuningan ;Bandung ;F
4281;UNIT MALEBER KUNINGAN ;MIKRO;133;KC Kuningan ;Bandung ;F
4281;UNIT MALEBER KUNINGAN ;MIKRO;133;KC Kuningan ;Bandung ;F
4281;UNIT MALEBER KUNINGAN ;MIKRO;133;KC Kuningan ;Bandung ;F
4041;UNIT MALEBER CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
4041;UNIT MALEBER CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
4041;UNIT MALEBER CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
7613;UNIT MALAUSMA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
7613;UNIT MALAUSMA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4176;UNIT MALANGBONG GARUT ;MIKRO;25;KC Garut;Bandung ;F
4176;UNIT MALANGBONG GARUT ;MIKRO;25;KC Garut;Bandung ;F
4319;UNIT MAJALENGKA WETAN MAJALENG;MIKRO;46;KC Majalengka ;Bandung ;F
4319;UNIT MAJALENGKA WETAN MAJALENG;MIKRO;46;KC Majalengka ;Bandung ;F
4319;UNIT MAJALENGKA WETAN MAJALENG;MIKRO;46;KC Majalengka ;Bandung ;F
4319;UNIT MAJALENGKA WETAN MAJALENG;MIKRO;46;KC Majalengka ;Bandung ;F
4305;UNIT MAJALENGKA KULON MAJALENG;MIKRO;46;KC Majalengka ;Bandung ;F
4305;UNIT MAJALENGKA KULON MAJALENG;MIKRO;46;KC Majalengka ;Bandung ;F
4290;UNIT MAJALAYA MAJALAYA;MIKRO;132;KC Majalaya ;Bandung ;F
4290;UNIT MAJALAYA MAJALAYA;MIKRO;132;KC Majalaya ;Bandung ;F
4290;UNIT MAJALAYA MAJALAYA;MIKRO;132;KC Majalaya ;Bandung ;F
4200;UNIT MAJAKERTA INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4200;UNIT MAJAKERTA INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4200;UNIT MAJAKERTA INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4304;UNIT MAJA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4304;UNIT MAJA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4304;UNIT MAJA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4280;UNIT LURAGUNG KUNINGAN;MIKRO;133;KC Kuningan ;Bandung ;F
4279;UNIT LURAGUNG II KUNINGAN ;MIKRO;133;KC Kuningan ;Bandung ;F
3457;UNIT LOSARI CIREBON GUNUNG JAT;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
3457;UNIT LOSARI CIREBON GUNUNG JAT;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
3457;UNIT LOSARI CIREBON GUNUNG JAT;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
3457;UNIT LOSARI CIREBON GUNUNG JAT;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4303;UNIT LOJI MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4303;UNIT LOJI MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4199;UNIT LOHBENER INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4199;UNIT LOHBENER INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4199;UNIT LOHBENER INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4199;UNIT LOHBENER INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
763;UNIT LODAYA BANDUNG N ;MIKRO;337;KC Bandung Naripan;Bandung ;F
763;UNIT LODAYA BANDUNG N ;MIKRO;337;KC Bandung Naripan;Bandung ;F
763;UNIT LODAYA BANDUNG N ;MIKRO;337;KC Bandung Naripan;Bandung ;F
4175;UNIT LIMBANGAN GARUT;MIKRO;25;KC Garut;Bandung ;F
4175;UNIT LIMBANGAN GARUT;MIKRO;25;KC Garut;Bandung ;F
4302;UNIT LIGUNG MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4302;UNIT LIGUNG MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4302;UNIT LIGUNG MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4301;UNIT LEUWIMUNDING MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4301;UNIT LEUWIMUNDING MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4301;UNIT LEUWIMUNDING MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4174;UNIT LEUWIGOONG GARUT ;MIKRO;25;KC Garut;Bandung ;F
4174;UNIT LEUWIGOONG GARUT ;MIKRO;25;KC Garut;Bandung ;F
4174;UNIT LEUWIGOONG GARUT ;MIKRO;25;KC Garut;Bandung ;F
4233;UNIT LEUWIGEDE JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4233;UNIT LEUWIGEDE JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
7022;UNIT LEUWI PANJANG BANDUNG KOP;MIKRO;401;KC Bandung Kopo ;Bandung ;F
7022;UNIT LEUWI PANJANG BANDUNG KOP;MIKRO;401;KC Bandung Kopo ;Bandung ;F
4405;UNIT LENGKONG SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4405;UNIT LENGKONG SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4405;UNIT LENGKONG SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4405;UNIT LENGKONG SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
887;UNIT LEMBANG BANDUNG SETIABUDI;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
887;UNIT LEMBANG BANDUNG SETIABUDI;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
887;UNIT LEMBANG BANDUNG SETIABUDI;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
4198;UNIT LEMAHABANG INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4198;UNIT LEMAHABANG INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4198;UNIT LEMAHABANG INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4198;UNIT LEMAHABANG INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4141;UNIT LEMAHABANG CIREBON GUNUNG;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4141;UNIT LEMAHABANG CIREBON GUNUNG;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4141;UNIT LEMAHABANG CIREBON GUNUNG;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4173;UNIT LELES GARUT;MIKRO;25;KC Garut;Bandung ;F
4173;UNIT LELES GARUT;MIKRO;25;KC Garut;Bandung ;F
4173;UNIT LELES GARUT;MIKRO;25;KC Garut;Bandung ;F
4173;UNIT LELES GARUT;MIKRO;25;KC Garut;Bandung ;F
4216;UNIT LELEA JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4216;UNIT LELEA JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4216;UNIT LELEA JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
8095;UNIT LEGOS CIBADAK;MIKRO;181;KC Cibadak;Bandung ;F
8095;UNIT LEGOS CIBADAK;MIKRO;181;KC Cibadak;Bandung ;F
4278;UNIT LEBAKWANGI KUNINGAN;MIKRO;133;KC Kuningan ;Bandung ;F
4027;UNIT LANGKAPLANCAR BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4026;UNIT LANGENSARI BANJAR;MIKRO;162;KC Banjar ;Bandung ;F
4026;UNIT LANGENSARI BANJAR;MIKRO;162;KC Banjar ;Bandung ;F
4025;UNIT LAKBOK BANJAR;MIKRO;162;KC Banjar ;Bandung ;F
4025;UNIT LAKBOK BANJAR;MIKRO;162;KC Banjar ;Bandung ;F
4232;UNIT KROYA JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4232;UNIT KROYA JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4210;UNIT KRIMUN INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4210;UNIT KRIMUN INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4210;UNIT KRIMUN INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
3599;UNIT KRAMAT MULYA KUNINGAN;MIKRO;133;KC Kuningan ;Bandung ;F
3599;UNIT KRAMAT MULYA KUNINGAN;MIKRO;133;KC Kuningan ;Bandung ;F
3599;UNIT KRAMAT MULYA KUNINGAN;MIKRO;133;KC Kuningan ;Bandung ;F
4140;UNIT KRAMAT CIREBON GUNUNG JAT;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4140;UNIT KRAMAT CIREBON GUNUNG JAT;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4140;UNIT KRAMAT CIREBON GUNUNG JAT;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4435;UNIT KOTAKALER SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
4435;UNIT KOTAKALER SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
4171;UNIT KOTA KULON GARUT ;MIKRO;25;KC Garut;Bandung ;F
4171;UNIT KOTA KULON GARUT ;MIKRO;25;KC Garut;Bandung ;F
4171;UNIT KOTA KULON GARUT ;MIKRO;25;KC Garut;Bandung ;F
4170;UNIT KOTA KALER GARUT ;MIKRO;25;KC Garut;Bandung ;F
4170;UNIT KOTA KALER GARUT ;MIKRO;25;KC Garut;Bandung ;F
760;UNIT KOSAMBI BANDUNG N;MIKRO;337;KC Bandung Naripan;Bandung ;F
760;UNIT KOSAMBI BANDUNG N;MIKRO;337;KC Bandung Naripan;Bandung ;F
773;UNIT KOPO ELOK BANDUNG KOPO ;MIKRO;401;KC Bandung Kopo ;Bandung ;F
773;UNIT KOPO ELOK BANDUNG KOPO ;MIKRO;401;KC Bandung Kopo ;Bandung ;F
4139;UNIT KLAYAN CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4139;UNIT KLAYAN CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4139;UNIT KLAYAN CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4139;UNIT KLAYAN CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4138;UNIT KLANGENAN CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4138;UNIT KLANGENAN CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4138;UNIT KLANGENAN CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
988;UNIT KIARA CONDONG BANDUNG SUK;MIKRO;407;KC Bandung Sukarno Hatta;Bandung ;F
988;UNIT KIARA CONDONG BANDUNG SUK;MIKRO;407;KC Bandung Sukarno Hatta;Bandung ;F
4197;UNIT KIAJARAN WETAN INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4197;UNIT KIAJARAN WETAN INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4197;UNIT KIAJARAN WETAN INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4197;UNIT KIAJARAN WETAN INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4137;UNIT KESAMBI CIREBON GUNUNG JA;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4137;UNIT KESAMBI CIREBON GUNUNG JA;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4137;UNIT KESAMBI CIREBON GUNUNG JA;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4196;UNIT KERTANEGARA INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4196;UNIT KERTANEGARA INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4196;UNIT KERTANEGARA INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
